key,state_name,district_name,crop_year,season,crop,area,min_rainfall,max_rainfall,mean_rainfall,annual_rainfall,production,yield,yield_class
Karnataka-Davangere-Sunflower-2000-Rabi,Karnataka,Davangere,2000,Rabi,Sunflower,3242.0,0.0,325.513,117.199,1406.391,1155.0,0.356,Poor
Karnataka-Davangere-Urad-2000-Rabi,Karnataka,Davangere,2000,Rabi,Urad,53.0,0.0,325.513,117.199,1406.391,19.0,0.358,Good
Karnataka-Davangere-Wheat-2000-Rabi,Karnataka,Davangere,2000,Rabi,Wheat,864.0,0.0,325.513,117.199,1406.391,760.0,0.88,Very Good
Karnataka-Davangere-Jowar-2000-Summer,Karnataka,Davangere,2000,Summer,Jowar,976.0,0.0,325.513,117.199,1406.391,1981.0,2.03,Very Good
Karnataka-Davangere-Maize-2000-Summer,Karnataka,Davangere,2000,Summer,Maize,58.0,0.0,325.513,117.199,1406.391,163.0,2.81,Good
Karnataka-Davangere-Ragi-2000-Summer,Karnataka,Davangere,2000,Summer,Ragi,181.0,0.0,325.513,117.199,1406.391,359.0,1.983,Very Good
Karnataka-Davangere-Rice-2000-Summer,Karnataka,Davangere,2000,Summer,Rice,46630.0,0.0,325.513,117.199,1406.391,170151.0,3.649,Very Good
Karnataka-Davangere-Sunflower-2000-Summer,Karnataka,Davangere,2000,Summer,Sunflower,1929.0,0.0,325.513,117.199,1406.391,2227.0,1.154,Poor
Karnataka-Davangere-Arecanut-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Arecanut,14476.0,0.0,325.513,117.199,1406.391,13944.0,0.963,Poor
Karnataka-Davangere-Banana-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Banana,1150.0,0.0,325.513,117.199,1406.391,21140.0,18.383,Poor
Karnataka-Davangere-Black pepper-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Black pepper,2.0,0.0,325.513,117.199,1406.391,5.0,2.5,Very Good
Karnataka-Davangere-Coconut -2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Coconut,12343.0,0.0,325.513,117.199,1406.391,72242.0,5.853,Poor
Karnataka-Davangere-Coriander-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Coriander,104.0,0.0,325.513,117.199,1406.391,11.0,0.106,Poor
Karnataka-Davangere-Dry chillies-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Dry chillies,4073.0,0.0,325.513,117.199,1406.391,2741.0,0.673,Poor
Karnataka-Davangere-Garlic-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Garlic,5.0,0.0,325.513,117.199,1406.391,6.0,1.2,Poor
Karnataka-Davangere-Onion-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Onion,8150.0,0.0,325.513,117.199,1406.391,51988.0,6.379,Good
Karnataka-Davangere-Sugarcane-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Sugarcane,16906.0,0.0,325.513,117.199,1406.391,2120012.0,125.4,Excellent
Karnataka-Davangere-Tobacco-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Tobacco,3886.0,0.0,325.513,117.199,1406.391,2872.0,0.739,Very Good
Karnataka-Davangere-Turmeric-2000-Whole Year,Karnataka,Davangere,2000,Whole Year,Turmeric,100.0,0.0,325.513,117.199,1406.391,444.0,4.44,Good
Karnataka-Davangere-Arhar/Tur-2001-Kharif,Karnataka,Davangere,2001,Kharif,Arhar/Tur,7871.0,0.03,257.108,80.003,960.033,7582.0,0.963,Very Good
Karnataka-Davangere-Bajra-2001-Kharif,Karnataka,Davangere,2001,Kharif,Bajra,517.0,0.03,257.108,80.003,960.033,220.0,0.426,Poor
Karnataka-Davangere-Castor seed-2001-Kharif,Karnataka,Davangere,2001,Kharif,Castor seed,349.0,0.03,257.108,80.003,960.033,258.0,0.739,Poor
Karnataka-Davangere-Cotton(lint)-2001-Kharif,Karnataka,Davangere,2001,Kharif,Cotton(lint),10159.0,0.03,257.108,80.003,960.033,9014.0,0.887,Poor
Karnataka-Davangere-Dry ginger-2001-Kharif,Karnataka,Davangere,2001,Kharif,Dry ginger,5.0,0.03,257.108,80.003,960.033,66.0,13.2,Poor
Karnataka-Davangere-Groundnut-2001-Kharif,Karnataka,Davangere,2001,Kharif,Groundnut,18582.0,0.03,257.108,80.003,960.033,20625.0,1.11,Very Good
Karnataka-Davangere-Horse-gram-2001-Kharif,Karnataka,Davangere,2001,Kharif,Horse-gram,1317.0,0.03,257.108,80.003,960.033,759.0,0.576,Good
Karnataka-Davangere-Jowar-2001-Kharif,Karnataka,Davangere,2001,Kharif,Jowar,26197.0,0.03,257.108,80.003,960.033,41960.0,1.602,Very Good
Karnataka-Davangere-Maize-2001-Kharif,Karnataka,Davangere,2001,Kharif,Maize,122428.0,0.03,257.108,80.003,960.033,265644.0,2.17,Good
Karnataka-Davangere-Mesta-2001-Kharif,Karnataka,Davangere,2001,Kharif,Mesta,1.0,0.03,257.108,80.003,960.033,1.0,1.0,Poor
Karnataka-Davangere-Moong(Green Gram)-2001-Kharif,Karnataka,Davangere,2001,Kharif,Moong(Green Gram),1329.0,0.03,257.108,80.003,960.033,246.0,0.185,Poor
Karnataka-Davangere-Niger seed-2001-Kharif,Karnataka,Davangere,2001,Kharif,Niger seed,684.0,0.03,257.108,80.003,960.033,201.0,0.294,Good
Karnataka-Davangere-Other Kharif pulses-2001-Kharif,Karnataka,Davangere,2001,Kharif,Other Kharif pulses,2886.0,0.03,257.108,80.003,960.033,931.0,0.323,Poor
Karnataka-Davangere-Ragi-2001-Kharif,Karnataka,Davangere,2001,Kharif,Ragi,35495.0,0.03,257.108,80.003,960.033,49822.0,1.404,Good
Karnataka-Davangere-Rice-2001-Kharif,Karnataka,Davangere,2001,Kharif,Rice,67016.0,0.03,257.108,80.003,960.033,227128.0,3.389,Very Good
Karnataka-Davangere-Sesamum-2001-Kharif,Karnataka,Davangere,2001,Kharif,Sesamum,1078.0,0.03,257.108,80.003,960.033,572.0,0.531,Good
Karnataka-Davangere-Small millets-2001-Kharif,Karnataka,Davangere,2001,Kharif,Small millets,1884.0,0.03,257.108,80.003,960.033,1017.0,0.54,Good
Karnataka-Davangere-Sunflower-2001-Kharif,Karnataka,Davangere,2001,Kharif,Sunflower,4899.0,0.03,257.108,80.003,960.033,2446.0,0.499,Poor
Karnataka-Davangere-Urad-2001-Kharif,Karnataka,Davangere,2001,Kharif,Urad,125.0,0.03,257.108,80.003,960.033,46.0,0.368,Good
Karnataka-Davangere-Gram-2001-Rabi,Karnataka,Davangere,2001,Rabi,Gram,1709.0,0.03,257.108,80.003,960.033,724.0,0.424,Good
Karnataka-Davangere-Horse-gram-2001-Rabi,Karnataka,Davangere,2001,Rabi,Horse-gram,3860.0,0.03,257.108,80.003,960.033,1309.0,0.339,Poor
Karnataka-Davangere-Jowar-2001-Rabi,Karnataka,Davangere,2001,Rabi,Jowar,5641.0,0.03,257.108,80.003,960.033,2851.0,0.505,Poor
Karnataka-Davangere-Linseed-2001-Rabi,Karnataka,Davangere,2001,Rabi,Linseed,3.0,0.03,257.108,80.003,960.033,1.0,0.333,Very Good
Karnataka-Davangere-Maize-2001-Rabi,Karnataka,Davangere,2001,Rabi,Maize,71.0,0.03,257.108,80.003,960.033,148.0,2.085,Good
Karnataka-Davangere-Moong(Green Gram)-2001-Rabi,Karnataka,Davangere,2001,Rabi,Moong(Green Gram),162.0,0.03,257.108,80.003,960.033,48.0,0.296,Good
Karnataka-Davangere-Other  Rabi pulses-2001-Rabi,Karnataka,Davangere,2001,Rabi,Other  Rabi pulses,1108.0,0.03,257.108,80.003,960.033,136.0,0.123,Poor
Karnataka-Davangere-Rapeseed &Mustard-2001-Rabi,Karnataka,Davangere,2001,Rabi,Rapeseed &Mustard,87.0,0.03,257.108,80.003,960.033,19.0,0.218,Good
Karnataka-Davangere-Safflower-2001-Rabi,Karnataka,Davangere,2001,Rabi,Safflower,58.0,0.03,257.108,80.003,960.033,45.0,0.776,Good
Karnataka-Davangere-Sunflower-2001-Rabi,Karnataka,Davangere,2001,Rabi,Sunflower,4358.0,0.03,257.108,80.003,960.033,1369.0,0.314,Poor
Karnataka-Davangere-Urad-2001-Rabi,Karnataka,Davangere,2001,Rabi,Urad,246.0,0.03,257.108,80.003,960.033,92.0,0.374,Good
Karnataka-Davangere-Wheat-2001-Rabi,Karnataka,Davangere,2001,Rabi,Wheat,888.0,0.03,257.108,80.003,960.033,738.0,0.831,Good
Karnataka-Davangere-Jowar-2001-Summer,Karnataka,Davangere,2001,Summer,Jowar,1750.0,0.03,257.108,80.003,960.033,3433.0,1.962,Very Good
Karnataka-Davangere-Maize-2001-Summer,Karnataka,Davangere,2001,Summer,Maize,62.0,0.03,257.108,80.003,960.033,163.0,2.629,Good
Karnataka-Davangere-Ragi-2001-Summer,Karnataka,Davangere,2001,Summer,Ragi,165.0,0.03,257.108,80.003,960.033,253.0,1.533,Very Good
Karnataka-Davangere-Rice-2001-Summer,Karnataka,Davangere,2001,Summer,Rice,39818.0,0.03,257.108,80.003,960.033,123997.0,3.114,Very Good
Karnataka-Davangere-Sunflower-2001-Summer,Karnataka,Davangere,2001,Summer,Sunflower,986.0,0.03,257.108,80.003,960.033,964.0,0.978,Poor
Karnataka-Davangere-Arecanut-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Arecanut,19487.0,0.03,257.108,80.003,960.033,18771.0,0.963,Poor
Karnataka-Davangere-Black pepper-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Black pepper,19.0,0.03,257.108,80.003,960.033,45.0,2.368,Good
Karnataka-Davangere-Coconut -2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Coconut,13116.0,0.03,257.108,80.003,960.033,57575.0,4.39,Poor
Karnataka-Davangere-Coriander-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Coriander,53.0,0.03,257.108,80.003,960.033,5.0,0.094,Poor
Karnataka-Davangere-Dry chillies-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Dry chillies,2927.0,0.03,257.108,80.003,960.033,1922.0,0.657,Poor
Karnataka-Davangere-Onion-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Onion,6422.0,0.03,257.108,80.003,960.033,48789.0,7.597,Good
Karnataka-Davangere-Peas & beans (Pulses)-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Peas & beans (Pulses),53.0,0.03,257.108,80.003,960.033,221.0,4.17,Good
Karnataka-Davangere-Potato-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Potato,7.0,0.03,257.108,80.003,960.033,63.0,9.0,Good
Karnataka-Davangere-Sannhamp-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Sannhamp,58.0,0.03,257.108,80.003,960.033,14.0,0.241,Good
Karnataka-Davangere-Sugarcane-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Sugarcane,22295.0,0.03,257.108,80.003,960.033,2181566.0,97.85,Very Good
Karnataka-Davangere-Turmeric-2001-Whole Year,Karnataka,Davangere,2001,Whole Year,Turmeric,34.0,0.03,257.108,80.003,960.033,175.0,5.147,Good
Karnataka-Davangere-Arhar/Tur-2002-Kharif,Karnataka,Davangere,2002,Kharif,Arhar/Tur,6343.0,0.404,397.448,88.362,1060.343,4827.0,0.761,Good
Karnataka-Davangere-Bajra-2002-Kharif,Karnataka,Davangere,2002,Kharif,Bajra,405.0,0.404,397.448,88.362,1060.343,142.0,0.351,Poor
Karnataka-Davangere-Castor seed-2002-Kharif,Karnataka,Davangere,2002,Kharif,Castor seed,237.0,0.404,397.448,88.362,1060.343,219.0,0.924,Poor
Karnataka-Davangere-Cotton(lint)-2002-Kharif,Karnataka,Davangere,2002,Kharif,Cotton(lint),4660.0,0.404,397.448,88.362,1060.343,4327.0,0.929,Poor
Karnataka-Davangere-Dry ginger-2002-Kharif,Karnataka,Davangere,2002,Kharif,Dry ginger,9.0,0.404,397.448,88.362,1060.343,118.0,13.111,Poor
Karnataka-Davangere-Groundnut-2002-Kharif,Karnataka,Davangere,2002,Kharif,Groundnut,17219.0,0.404,397.448,88.362,1060.343,12633.0,0.734,Good
Karnataka-Davangere-Horse-gram-2002-Kharif,Karnataka,Davangere,2002,Kharif,Horse-gram,1621.0,0.404,397.448,88.362,1060.343,1281.0,0.79,Very Good
Karnataka-Davangere-Jowar-2002-Kharif,Karnataka,Davangere,2002,Kharif,Jowar,25655.0,0.404,397.448,88.362,1060.343,41356.0,1.612,Very Good
Karnataka-Davangere-Maize-2002-Kharif,Karnataka,Davangere,2002,Kharif,Maize,129202.0,0.404,397.448,88.362,1060.343,197179.0,1.526,Poor
Karnataka-Davangere-Moong(Green Gram)-2002-Kharif,Karnataka,Davangere,2002,Kharif,Moong(Green Gram),2971.0,0.404,397.448,88.362,1060.343,316.0,0.106,Poor
Karnataka-Davangere-Niger seed-2002-Kharif,Karnataka,Davangere,2002,Kharif,Niger seed,878.0,0.404,397.448,88.362,1060.343,258.0,0.294,Good
Karnataka-Davangere-Other Kharif pulses-2002-Kharif,Karnataka,Davangere,2002,Kharif,Other Kharif pulses,2865.0,0.404,397.448,88.362,1060.343,922.0,0.322,Poor
Karnataka-Davangere-Ragi-2002-Kharif,Karnataka,Davangere,2002,Kharif,Ragi,29761.0,0.404,397.448,88.362,1060.343,22834.0,0.767,Poor
Karnataka-Davangere-Rice-2002-Kharif,Karnataka,Davangere,2002,Kharif,Rice,65565.0,0.404,397.448,88.362,1060.343,193519.0,2.952,Very Good
Karnataka-Davangere-Sesamum-2002-Kharif,Karnataka,Davangere,2002,Kharif,Sesamum,2259.0,0.404,397.448,88.362,1060.343,1191.0,0.527,Good
Karnataka-Davangere-Small millets-2002-Kharif,Karnataka,Davangere,2002,Kharif,Small millets,1246.0,0.404,397.448,88.362,1060.343,750.0,0.602,Good
Karnataka-Davangere-Soyabean-2002-Kharif,Karnataka,Davangere,2002,Kharif,Soyabean,4.0,0.404,397.448,88.362,1060.343,3.0,0.75,Good
Karnataka-Davangere-Sunflower-2002-Kharif,Karnataka,Davangere,2002,Kharif,Sunflower,8594.0,0.404,397.448,88.362,1060.343,3562.0,0.414,Poor
Karnataka-Davangere-Urad-2002-Kharif,Karnataka,Davangere,2002,Kharif,Urad,45.0,0.404,397.448,88.362,1060.343,6.0,0.133,Poor
Karnataka-Davangere-Gram-2002-Rabi,Karnataka,Davangere,2002,Rabi,Gram,1879.0,0.404,397.448,88.362,1060.343,732.0,0.39,Good
Karnataka-Davangere-Groundnut-2002-Rabi,Karnataka,Davangere,2002,Rabi,Groundnut,2078.0,0.404,397.448,88.362,1060.343,3496.0,1.682,Excellent
Karnataka-Davangere-Horse-gram-2002-Rabi,Karnataka,Davangere,2002,Rabi,Horse-gram,7352.0,0.404,397.448,88.362,1060.343,4673.0,0.636,Good
Karnataka-Davangere-Jowar-2002-Rabi,Karnataka,Davangere,2002,Rabi,Jowar,7543.0,0.404,397.448,88.362,1060.343,4023.0,0.533,Poor
Karnataka-Davangere-Linseed-2002-Rabi,Karnataka,Davangere,2002,Rabi,Linseed,3.0,0.404,397.448,88.362,1060.343,1.0,0.333,Very Good
Karnataka-Davangere-Maize-2002-Rabi,Karnataka,Davangere,2002,Rabi,Maize,47.0,0.404,397.448,88.362,1060.343,119.0,2.532,Good
Karnataka-Davangere-Moong(Green Gram)-2002-Rabi,Karnataka,Davangere,2002,Rabi,Moong(Green Gram),183.0,0.404,397.448,88.362,1060.343,32.0,0.175,Poor
Karnataka-Davangere-Other  Rabi pulses-2002-Rabi,Karnataka,Davangere,2002,Rabi,Other  Rabi pulses,2220.0,0.404,397.448,88.362,1060.343,272.0,0.123,Poor
Karnataka-Davangere-Ragi-2002-Rabi,Karnataka,Davangere,2002,Rabi,Ragi,37.0,0.404,397.448,88.362,1060.343,58.0,1.568,Very Good
Karnataka-Davangere-Rapeseed &Mustard-2002-Rabi,Karnataka,Davangere,2002,Rabi,Rapeseed &Mustard,90.0,0.404,397.448,88.362,1060.343,19.0,0.211,Good
Karnataka-Davangere-Safflower-2002-Rabi,Karnataka,Davangere,2002,Rabi,Safflower,242.0,0.404,397.448,88.362,1060.343,157.0,0.649,Good
Karnataka-Davangere-Sunflower-2002-Rabi,Karnataka,Davangere,2002,Rabi,Sunflower,5749.0,0.404,397.448,88.362,1060.343,1735.0,0.302,Poor
Karnataka-Davangere-Urad-2002-Rabi,Karnataka,Davangere,2002,Rabi,Urad,746.0,0.404,397.448,88.362,1060.343,88.0,0.118,Poor
Karnataka-Davangere-Wheat-2002-Rabi,Karnataka,Davangere,2002,Rabi,Wheat,986.0,0.404,397.448,88.362,1060.343,566.0,0.574,Good
Karnataka-Davangere-Jowar-2002-Summer,Karnataka,Davangere,2002,Summer,Jowar,4785.0,0.404,397.448,88.362,1060.343,7273.0,1.52,Very Good
Karnataka-Davangere-Maize-2002-Summer,Karnataka,Davangere,2002,Summer,Maize,250.0,0.404,397.448,88.362,1060.343,639.0,2.556,Good
Karnataka-Davangere-Ragi-2002-Summer,Karnataka,Davangere,2002,Summer,Ragi,237.0,0.404,397.448,88.362,1060.343,272.0,1.148,Good
Karnataka-Davangere-Rice-2002-Summer,Karnataka,Davangere,2002,Summer,Rice,11376.0,0.404,397.448,88.362,1060.343,29904.0,2.629,Good
Karnataka-Davangere-Sunflower-2002-Summer,Karnataka,Davangere,2002,Summer,Sunflower,1192.0,0.404,397.448,88.362,1060.343,711.0,0.596,Poor
Karnataka-Davangere-Arcanut (Processed)-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Arcanut (Processed),20922.0,0.404,397.448,88.362,1060.343,20154.0,0.963,Poor
Karnataka-Davangere-Atcanut (Raw)-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Atcanut (Raw),20922.0,0.404,397.448,88.362,1060.343,97930.0,4.681,Poor
Karnataka-Davangere-Banana-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Banana,1355.0,0.404,397.448,88.362,1060.343,21367.0,15.769,Poor
Karnataka-Davangere-Beans & Mutter(Vegetable)-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Beans & Mutter(Vegetable),130.0,0.404,397.448,88.362,1060.343,533.0,4.1,Good
Karnataka-Davangere-Black pepper-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Black pepper,1.0,0.404,397.448,88.362,1060.343,2.0,2.0,Good
Karnataka-Davangere-Brinjal-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Brinjal,118.0,0.404,397.448,88.362,1060.343,722.0,6.119,Good
Karnataka-Davangere-Cashewnut Processed-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Cashewnut Processed,37.0,0.404,397.448,88.362,1060.343,5.0,0.135,Very Good
Karnataka-Davangere-Cashewnut Raw-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Cashewnut Raw,37.0,0.404,397.448,88.362,1060.343,21.0,0.568,Good
Karnataka-Davangere-Citrus Fruit-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Citrus Fruit,30.0,0.404,397.448,88.362,1060.343,521.0,17.367,Excellent
Karnataka-Davangere-Coconut -2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Coconut,13257.0,0.404,397.448,88.362,1060.343,58194.0,4.39,Poor
Karnataka-Davangere-Coriander-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Coriander,41.0,0.404,397.448,88.362,1060.343,4.0,0.098,Poor
Karnataka-Davangere-Dry chillies-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Dry chillies,1944.0,0.404,397.448,88.362,1060.343,1172.0,0.603,Poor
Karnataka-Davangere-Garlic-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Garlic,3.0,0.404,397.448,88.362,1060.343,3.0,1.0,Poor
Karnataka-Davangere-Grapes-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Grapes,1.0,0.404,397.448,88.362,1060.343,30.0,30.0,Very Good
Karnataka-Davangere-Mango-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Mango,1032.0,0.404,397.448,88.362,1060.343,7856.0,7.612,Very Good
Karnataka-Davangere-Onion-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Onion,4661.0,0.404,397.448,88.362,1060.343,27044.0,5.802,Good
Karnataka-Davangere-Other Fresh Fruits-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Other Fresh Fruits,125.0,0.404,397.448,88.362,1060.343,392.0,3.136,Good
Karnataka-Davangere-Papaya-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Papaya,54.0,0.404,397.448,88.362,1060.343,133.0,2.463,Good
Karnataka-Davangere-Pome Fruit-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Pome Fruit,12.0,0.404,397.448,88.362,1060.343,73.0,6.083,Good
Karnataka-Davangere-Sannhamp-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Sannhamp,7.0,0.404,397.448,88.362,1060.343,2.0,0.286,Very Good
Karnataka-Davangere-Sugarcane-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Sugarcane,19992.0,0.404,397.448,88.362,1060.343,2146141.0,107.35,Very Good
Karnataka-Davangere-Sweet potato-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Sweet potato,16.0,0.404,397.448,88.362,1060.343,127.0,7.938,Excellent
Karnataka-Davangere-Tobacco-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Tobacco,1123.0,0.404,397.448,88.362,1060.343,401.0,0.357,Poor
Karnataka-Davangere-Tomato-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Tomato,915.0,0.404,397.448,88.362,1060.343,6719.0,7.343,Good
Karnataka-Davangere-Turmeric-2002-Whole Year,Karnataka,Davangere,2002,Whole Year,Turmeric,12.0,0.404,397.448,88.362,1060.343,52.0,4.333,Good
Karnataka-Davangere-Arhar/Tur-2003-Kharif,Karnataka,Davangere,2003,Kharif,Arhar/Tur,5384.0,0.202,229.824,67.989,815.872,2537.0,0.471,Good
Karnataka-Davangere-Bajra-2003-Kharif,Karnataka,Davangere,2003,Kharif,Bajra,905.0,0.202,229.824,67.989,815.872,544.0,0.601,Good
Karnataka-Davangere-Castor seed-2003-Kharif,Karnataka,Davangere,2003,Kharif,Castor seed,225.0,0.202,229.824,67.989,815.872,202.0,0.898,Poor
Karnataka-Davangere-Cotton(lint)-2003-Kharif,Karnataka,Davangere,2003,Kharif,Cotton(lint),3590.0,0.202,229.824,67.989,815.872,2961.0,0.825,Poor
Karnataka-Davangere-Dry ginger-2003-Kharif,Karnataka,Davangere,2003,Kharif,Dry ginger,4.0,0.202,229.824,67.989,815.872,53.0,13.25,Poor
Karnataka-Davangere-Groundnut-2003-Kharif,Karnataka,Davangere,2003,Kharif,Groundnut,15774.0,0.202,229.824,67.989,815.872,10681.0,0.677,Good
Karnataka-Davangere-Horse-gram-2003-Kharif,Karnataka,Davangere,2003,Kharif,Horse-gram,1203.0,0.202,229.824,67.989,815.872,626.0,0.52,Good
Karnataka-Davangere-Jowar-2003-Kharif,Karnataka,Davangere,2003,Kharif,Jowar,20698.0,0.202,229.824,67.989,815.872,19854.0,0.959,Good
Karnataka-Davangere-Maize-2003-Kharif,Karnataka,Davangere,2003,Kharif,Maize,110680.0,0.202,229.824,67.989,815.872,156104.0,1.41,Poor
Karnataka-Davangere-Moong(Green Gram)-2003-Kharif,Karnataka,Davangere,2003,Kharif,Moong(Green Gram),1187.0,0.202,229.824,67.989,815.872,2.0,0.002,Poor
Karnataka-Davangere-Niger seed-2003-Kharif,Karnataka,Davangere,2003,Kharif,Niger seed,572.0,0.202,229.824,67.989,815.872,168.0,0.294,Good
Karnataka-Davangere-Other Kharif pulses-2003-Kharif,Karnataka,Davangere,2003,Kharif,Other Kharif pulses,2604.0,0.202,229.824,67.989,815.872,842.0,0.323,Poor
Karnataka-Davangere-Ragi-2003-Kharif,Karnataka,Davangere,2003,Kharif,Ragi,44856.0,0.202,229.824,67.989,815.872,42596.0,0.95,Good
Karnataka-Davangere-Rice-2003-Kharif,Karnataka,Davangere,2003,Kharif,Rice,53106.0,0.202,229.824,67.989,815.872,166588.0,3.137,Very Good
Karnataka-Davangere-Sesamum-2003-Kharif,Karnataka,Davangere,2003,Kharif,Sesamum,784.0,0.202,229.824,67.989,815.872,171.0,0.218,Poor
Karnataka-Davangere-Small millets-2003-Kharif,Karnataka,Davangere,2003,Kharif,Small millets,929.0,0.202,229.824,67.989,815.872,460.0,0.495,Good
Karnataka-Davangere-Soyabean-2003-Kharif,Karnataka,Davangere,2003,Kharif,Soyabean,4.0,0.202,229.824,67.989,815.872,2.0,0.5,Poor
Karnataka-Davangere-Sunflower-2003-Kharif,Karnataka,Davangere,2003,Kharif,Sunflower,11385.0,0.202,229.824,67.989,815.872,4797.0,0.421,Poor
Karnataka-Davangere-Urad-2003-Kharif,Karnataka,Davangere,2003,Kharif,Urad,44.0,0.202,229.824,67.989,815.872,11.0,0.25,Poor
Karnataka-Davangere-Gram-2003-Rabi,Karnataka,Davangere,2003,Rabi,Gram,1828.0,0.202,229.824,67.989,815.872,382.0,0.209,Poor
Karnataka-Davangere-Groundnut-2003-Rabi,Karnataka,Davangere,2003,Rabi,Groundnut,3411.0,0.202,229.824,67.989,815.872,5917.0,1.735,Excellent
Karnataka-Davangere-Horse-gram-2003-Rabi,Karnataka,Davangere,2003,Rabi,Horse-gram,7565.0,0.202,229.824,67.989,815.872,4865.0,0.643,Good
Karnataka-Davangere-Jowar-2003-Rabi,Karnataka,Davangere,2003,Rabi,Jowar,23542.0,0.202,229.824,67.989,815.872,19284.0,0.819,Good
Karnataka-Davangere-Linseed-2003-Rabi,Karnataka,Davangere,2003,Rabi,Linseed,2.0,0.202,229.824,67.989,815.872,0.0,0.0,Excellent
Karnataka-Davangere-Maize-2003-Rabi,Karnataka,Davangere,2003,Rabi,Maize,216.0,0.202,229.824,67.989,815.872,473.0,2.19,Good
Karnataka-Davangere-Moong(Green Gram)-2003-Rabi,Karnataka,Davangere,2003,Rabi,Moong(Green Gram),528.0,0.202,229.824,67.989,815.872,154.0,0.292,Good
Karnataka-Davangere-Other  Rabi pulses-2003-Rabi,Karnataka,Davangere,2003,Rabi,Other  Rabi pulses,3100.0,0.202,229.824,67.989,815.872,382.0,0.123,Poor
Karnataka-Davangere-Ragi-2003-Rabi,Karnataka,Davangere,2003,Rabi,Ragi,50.0,0.202,229.824,67.989,815.872,36.0,0.72,Poor
Karnataka-Davangere-Rapeseed &Mustard-2003-Rabi,Karnataka,Davangere,2003,Rabi,Rapeseed &Mustard,136.0,0.202,229.824,67.989,815.872,29.0,0.213,Good
Karnataka-Davangere-Safflower-2003-Rabi,Karnataka,Davangere,2003,Rabi,Safflower,268.0,0.202,229.824,67.989,815.872,113.0,0.422,Poor
Karnataka-Davangere-Sunflower-2003-Rabi,Karnataka,Davangere,2003,Rabi,Sunflower,11227.0,0.202,229.824,67.989,815.872,4189.0,0.373,Poor
Karnataka-Davangere-Urad-2003-Rabi,Karnataka,Davangere,2003,Rabi,Urad,528.0,0.202,229.824,67.989,815.872,278.0,0.527,Very Good
Karnataka-Davangere-Wheat-2003-Rabi,Karnataka,Davangere,2003,Rabi,Wheat,786.0,0.202,229.824,67.989,815.872,445.0,0.566,Good
Karnataka-Davangere-Jowar-2003-Summer,Karnataka,Davangere,2003,Summer,Jowar,2540.0,0.202,229.824,67.989,815.872,6756.0,2.66,Excellent
Karnataka-Davangere-Maize-2003-Summer,Karnataka,Davangere,2003,Summer,Maize,15.0,0.202,229.824,67.989,815.872,38.0,2.533,Good
Karnataka-Davangere-Ragi-2003-Summer,Karnataka,Davangere,2003,Summer,Ragi,312.0,0.202,229.824,67.989,815.872,371.0,1.189,Good
